FR,AL,AT,ET,ES,UE,UL,FL
4,34.57,0.76,0,0,1.32,0.61,2
4,59.73,0.68,0,0,0.65,0.61,2
4,73.75,0.78,0,800,0.77,0.71,3
4,111.67,0.9,0,0,0.91,0.89,1
4,45.86,0.73,0,0,1.54,0.59,3
4,64.4,0.68,0,0,1.06,0.6,2
4,38.0,0.93,0,4000,1.05,0.9,3
4,54.17,0.64,0,0,1.13,0.51,3
4,75.0,0.85,0,620,0.93,0.77,3
4,74.25,0.84,0,0,0.88,0.9,3
4,93.29,0.69,0,0,0.99,0.6,3
4,51.67,0.68,0,0,1.0,0.58,2
4,54.67,0.56,0,0,0.82,0.45,2
4,41.0,0.68,0,0,0.73,0.63,3
4,19.0,0.63,0,0,1.29,0.46,1
4,27.93,0.85,0,0,1.26,0.75,3
4,68.22,0.71,0,0,1.35,0.51,3
4,26.93,0.77,0,0,1.06,0.67,3
4,86.88,0.66,2,1500,0.87,0.59,2
4,60.64,0.86,0,0,1.06,0.8,3
4,53.8,0.83,0,500,1.0,0.8,3
4,97.0,0.88,0,21700,0.9,0.88,3
4,37.13,0.79,0,2135,0.87,0.79,3
4,49.18,0.94,0,0,0.99,0.91,2
4,119.0,0.76,0,1500,0.87,0.71,3
4,22.0,0.56,0,0,1.61,0.4,3
4,52.45,0.77,0,0,1.05,0.72,3
4,41.0,0.57,0,0,1.7,0.38,3
4,19.47,0.54,0,0,1.62,0.33,2
4,35.45,0.71,0,0,1.0,0.62,2
4,35.0,0.72,0,0,0.74,0.51,3
4,29.86,0.56,0,8122,1.4,0.37,1
6,37.64,0.76,0,0,0.95,0.68,2
4,46.33,0.78,0,0,0.49,0.73,3
4,82.62,0.71,0,0,1.53,0.53,3
4,34.28,0.46,1,5667,2.12,0.25,3
4,33.94,0.8,1,0,1.23,0.66,2
4,30.54,0.8,0,0,1.18,0.69,3
4,40.18,0.68,0,0,1.14,0.5,3
4,54.38,0.66,0,492,0.9,0.57,2
4,75.75,0.85,0,1030,0.91,0.82,3
4,60.5,0.87,0,0,1.18,0.75,3
4,368.0,0.69,0,0,0.88,0.4,3
4,266.0,0.69,0,0,0.93,0.4,3
4,65.4,0.54,0,5194,1.26,0.32,2
4,42.62,0.59,0,0,0.78,0.37,2
4,48.44,0.75,0,0,0.39,0.74,3
4,40.15,0.79,0,3939,1.11,0.78,3
4,37.18,0.97,0,1135,0.97,0.95,3
4,26.08,0.72,0,3147,0.63,0.59,1
4,64.6,0.94,0,0,0.96,0.9,3
4,57.67,0.66,0,7,0.94,0.56,1
4,52.29,0.78,0,0,1.19,0.74,3
4,50.5,0.48,1,0,1.49,0.29,3
4,43.17,0.96,0,1500,1.01,0.98,3
4,61.55,0.71,0,0,1.01,0.65,3
4,79.88,0.72,0,0,0.88,0.61,3
6,123.6,1.42,0,1781,1.03,1.38,1
4,84.29,0.98,0,0,1.47,0.89,3
4,75.17,0.78,0,0,1.32,0.61,3
4,21.64,0.93,0,0,1.07,0.92,1
4,98.67,0.64,0,0,1.23,0.39,3
4,44.8,0.69,0,0,1.21,0.62,1
4,55.8,0.88,1,1500,1.02,0.79,3
4,79.14,0.82,0,0,1.05,0.73,3
5,44.69,0.78,0,3069,1.03,0.72,1
4,29.5,0.71,0,0,0.12,0.53,3
4,76.0,0.58,0,0,1.03,0.41,1
4,29.71,0.76,0,0,1.2,0.67,2
4,89.86,0.87,2,1600,0.99,0.77,3
4,114.83,0.89,0,375,0.97,0.82,3
4,56.22,0.8,0,0,1.05,0.7,2
4,263.0,0.74,0,0,1.27,0.38,2
4,36.0,0.62,0,0,0.42,0.46,3
5,73.62,0.95,0,0,0.83,0.88,3
6,41.5,0.81,3,30956,1.1,0.7,2
4,77.86,0.89,0,0,0.83,0.94,1
4,57.42,0.73,0,1500,1.1,0.58,3
4,60.12,0.86,0,0,1.14,0.68,3
4,55.75,0.69,3,1865,1.13,0.61,2
4,32.17,0.66,1,500,1.15,0.54,3
4,26.88,0.93,0,0,1.43,0.83,1
4,22.8,0.71,0,0,0.58,0.7,3
4,45.42,0.61,0,0,1.26,0.46,3
4,51.0,0.87,0,0,1.93,0.72,2
4,80.0,0.75,0,0,1.47,0.64,3
4,30.44,0.68,0,0,1.34,0.62,1
4,40.13,0.59,0,0,1.08,0.44,1
4,89.71,0.63,0,0,1.47,0.39,2
4,42.94,0.84,0,0,1.02,0.81,3
4,46.18,0.64,0,0,0.37,0.5,2
4,68.38,0.77,0,0,0.34,0.65,3
4,58.4,0.88,0,0,0.99,0.85,3
4,69.3,0.7,1,0,1.09,0.57,1
4,56.75,0.72,0,1487,1.17,0.59,2
4,76.78,0.64,2,0,1.2,0.53,3
4,49.71,0.47,0,0,2.82,0.31,1
4,55.11,0.58,0,0,1.06,0.48,3
4,36.43,0.76,0,0,0.95,0.67,2
4,77.43,0.93,0,0,0.49,0.9,2
4,68.62,0.64,0,1500,0.92,0.47,1
4,57.92,0.71,0,0,1.21,0.56,3
4,24.23,0.83,0,0,1.23,0.8,1
4,40.22,0.72,1,10912,1.04,0.6,1
4,42.07,0.4,0,800,1.7,0.22,2
4,57.89,0.78,0,0,0.54,0.65,3
4,37.73,0.82,0,0,1.46,0.71,3
4,25.94,0.51,0,500,0.88,0.35,2
4,65.5,0.81,1,0,1.13,0.65,3
4,65.86,0.51,0,0,2.29,0.27,2
4,48.12,0.89,0,11600,1.13,0.79,3
4,28.6,0.7,5,17762,0.96,0.56,3
4,58.8,0.77,0,0,0.97,0.76,1
4,30.42,0.9,0,6274,0.48,0.91,3
4,54.44,0.72,0,0,0.98,0.57,1
4,36.38,0.76,0,1500,0.9,0.65,3
4,58.4,0.54,0,21900,1.51,0.32,2
4,43.25,0.67,0,0,1.01,0.52,1
4,79.8,0.74,0,0,1.01,0.56,2
4,62.82,0.8,0,0,0.81,0.71,2
4,51.33,0.89,0,0,0.93,0.91,3
4,75.2,0.87,0,0,0.88,0.81,3
4,44.67,0.54,0,6492,1.19,0.4,1
4,27.57,0.72,0,0,1.37,0.58,2
4,30.27,0.91,0,0,1.13,0.85,3
4,20.81,0.57,0,0,1.27,0.46,3
4,33.38,0.55,0,0,1.22,0.35,1
4,49.79,0.61,0,0,1.31,0.44,2
4,34.5,0.47,0,0,1.99,0.2,2
4,50.33,0.74,1,299,0.81,0.78,3
4,51.44,0.71,1,0,0.83,0.73,2
4,79.33,0.75,0,0,1.51,0.7,2
4,54.78,0.53,1,11000,1.52,0.32,2
4,46.64,0.75,0,0,1.2,0.57,3
4,49.83,0.72,0,1500,0.39,0.45,3
4,56.8,0.65,0,0,1.03,0.57,1
4,117.0,0.78,0,339,1.36,0.62,1
4,54.89,0.55,0,0,1.05,0.44,1
4,29.87,0.75,0,0,1.27,0.81,2
4,45.71,0.75,0,0,1.32,0.64,3
4,29.17,0.79,0,0,0.86,0.64,2
4,58.75,0.81,2,0,0.84,0.8,3
4,73.22,0.57,0,8356,1.12,0.48,3
4,27.83,0.91,0,0,1.03,0.96,3
4,47.0,0.78,0,0,0.69,0.71,1
4,57.91,0.68,0,288,1.19,0.54,3
4,29.36,0.66,0,0,1.24,0.52,2
4,63.88,0.64,0,0,0.89,0.54,3
4,31.88,0.5,0,0,1.24,0.38,3
4,58.3,0.75,0,0,0.83,0.65,3
4,51.0,0.77,1,0,0.22,0.64,1
4,46.7,0.56,0,100,0.4,0.52,1
4,45.71,0.85,1,8124,1.26,0.7,2
4,40.0,0.65,0,3289,1.21,0.51,1
4,73.22,0.75,1,0,1.57,0.62,1
4,31.38,0.56,0,0,1.25,0.41,1
4,123.67,0.74,0,0,0.71,0.66,3
4,42.64,0.55,0,0,0.87,0.4,2
4,50.54,0.63,0,0,1.2,0.47,3
4,44.71,0.72,1,0,1.37,0.55,2
4,658.0,0.68,0,0,0.88,0.4,3
4,14.23,0.41,0,0,1.45,0.31,3
4,44.62,0.56,0,0,1.27,0.45,3
4,54.18,0.75,0,0,0.94,0.72,2
4,52.2,0.7,0,0,1.04,0.54,3
4,64.1,0.66,0,0,0.92,0.46,3
6,70.25,0.93,0,0,0.88,0.91,2
4,70.8,0.7,0,0,1.34,0.56,2
4,60.18,0.72,0,0,1.85,0.53,3
4,68.5,0.6,0,0,1.16,0.37,3
4,61.0,0.99,0,0,0.58,0.89,3
4,75.75,0.95,0,0,0.92,0.87,3
4,47.36,0.63,0,0,1.23,0.48,3
4,60.8,0.7,0,1500,1.08,0.67,3
4,50.0,0.73,0,0,0.99,0.72,2
4,62.5,0.81,0,494,0.96,0.8,3
4,36.92,0.53,0,0,1.72,0.3,1
4,33.89,0.71,0,100,1.98,0.5,2
4,52.57,0.74,0,0,0.91,0.54,3
5,15.65,1.2,0,2550,1.46,3.48,3
4,57.22,0.76,0,0,1.14,0.72,1
4,32.6,0.96,0,0,0.83,0.88,3
4,73.0,0.69,0,4324,0.7,0.58,3
4,65.5,0.77,0,0,1.36,0.62,2
4,40.89,0.7,0,0,0.42,0.56,1
4,60.4,0.76,0,901,1.15,0.63,3
4,46.43,0.72,0,0,1.0,0.58,3
4,43.87,0.75,0,0,1.19,0.71,1
4,137.5,0.73,0,0,1.27,0.55,3
4,44.6,0.59,0,100,1.44,0.37,3
5,25.0,0.83,0,0,1.03,0.66,3
4,43.2,0.58,1,0,1.53,0.4,3
4,45.31,0.79,0,0,0.97,0.79,3
4,136.0,1.37,0,3459,0.81,1.37,1
4,46.27,0.72,0,0,1.48,0.58,3
4,35.2,0.73,0,0,0.86,0.6,2
4,82.14,0.85,0,0,0.67,0.79,3
4,51.36,0.73,0,0,1.19,0.59,3
4,55.45,0.66,0,0,0.7,0.57,3
4,132.75,1.08,0,0,1.04,0.97,3
4,46.25,0.53,0,210,1.8,0.32,2
4,58.78,0.73,0,0,1.11,0.58,3
4,42.67,0.65,0,0,1.43,0.42,3
4,74.71,0.68,0,0,1.08,0.49,3
4,41.62,0.63,0,0,1.22,0.54,1
4,41.73,0.6,0,1000,0.69,0.43,1
4,102.6,0.94,0,0,0.72,0.88,3
4,47.3,0.65,0,0,1.21,0.48,1
4,37.6,0.51,1,8000,1.14,0.36,3
4,33.0,0.7,0,0,1.23,0.6,2
4,71.25,0.79,0,0,0.98,0.65,3
4,61.0,0.56,0,0,1.47,0.3,1
4,62.57,0.73,0,412,1.29,0.66,3
4,85.71,0.88,0,1537,1.0,0.87,2
4,97.0,0.6,0,0,1.23,0.4,3
4,105.5,0.65,0,0,0.44,0.65,2
4,52.17,0.74,10,1156,0.61,0.69,2
4,19.5,0.91,0,0,1.05,0.89,1
4,59.64,0.69,0,0,1.16,0.53,1
4,42.44,0.71,0,0,1.03,0.61,1
4,41.5,0.77,0,0,0.38,0.55,1
4,68.11,0.78,2,0,1.11,0.65,1
4,42.1,0.64,1,1500,1.32,0.47,3
4,44.0,0.72,0,3810,1.04,0.61,1
4,53.42,0.67,0,0,1.28,0.53,3
5,55.0,0.84,0,1500,1.25,0.79,1
4,67.5,0.96,0,0,0.96,0.94,2
4,64.6,0.65,0,0,1.11,0.38,3
4,62.22,0.77,0,0,1.5,0.63,3
4,45.07,0.72,0,0,1.19,0.64,2
4,32.8,0.59,0,0,1.24,0.41,1
4,53.38,0.77,0,800,0.65,0.66,3
4,43.31,0.7,0,0,0.87,0.59,3
4,77.11,0.7,0,0,0.92,0.62,1
4,72.25,0.81,0,0,0.87,0.77,3
4,33.57,0.86,0,0,0.9,0.71,3
4,135.6,0.71,0,3396,1.69,0.37,3
4,32.56,0.87,2,0,1.08,0.9,2
4,35.0,0.72,0,0,1.15,0.59,2
4,69.62,0.71,0,0,1.05,0.55,2
4,45.45,0.89,0,0,0.89,1.02,3
4,48.22,0.75,0,0,1.19,0.6,1
4,99.5,0.87,0,0,0.93,0.86,3
4,52.75,0.57,0,0,1.32,0.43,2
4,37.93,0.68,0,0,0.96,0.59,2
4,67.8,0.77,0,0,1.14,0.65,2
4,48.78,0.67,0,0,3.13,0.45,3
4,33.15,0.74,0,1050,1.1,0.64,1
4,63.88,0.48,0,0,1.03,0.33,3
4,40.86,0.53,0,0,1.43,0.35,3
4,63.0,0.64,0,0,1.43,0.44,3
4,40.5,0.86,0,0,1.19,0.7,1
4,49.56,0.89,0,0,0.98,0.89,3
4,65.27,0.57,0,1500,1.18,0.46,3
4,98.29,0.62,1,0,1.18,0.45,3
4,42.5,0.69,0,0,1.46,0.45,3
6,48.86,1.44,2,1606,1.13,1.33,1
4,38.45,0.67,0,0,1.07,0.57,3
4,52.69,0.75,0,1500,1.27,0.58,3
4,56.17,0.74,0,0,0.94,0.6,1
4,43.0,0.77,0,0,0.06,0.68,2
4,140.25,0.95,0,0,1.23,0.84,3
4,49.25,0.73,0,0,0.82,0.71,1
4,99.25,0.71,0,0,0.81,0.6,1
4,66.0,0.93,0,0,0.88,0.88,3
4,44.83,0.71,0,0,0.94,0.67,3
4,73.4,0.64,0,0,0.67,0.43,3
4,48.85,0.56,0,0,1.18,0.49,3
4,62.2,0.71,0,0,1.15,0.56,3
4,35.12,0.68,0,0,1.25,0.59,3
4,64.9,0.63,0,0,1.52,0.48,1
4,91.29,0.8,0,0,0.95,0.69,1
4,53.89,0.78,0,0,0.8,0.7,1
4,52.27,0.63,0,0,0.77,0.45,3
4,36.6,0.77,0,7810,1.16,0.66,1
4,19.9,0.56,0,0,1.61,0.38,1
4,38.5,0.71,0,0,1.13,0.61,2
4,83.71,0.8,0,0,0.93,0.77,1
4,40.56,0.54,0,0,1.56,0.37,3
4,56.08,0.54,1,0,1.55,0.35,2
4,67.22,0.64,0,0,1.22,0.51,1
4,48.53,0.8,0,0,0.46,0.85,3
4,55.91,0.69,0,97,1.34,0.53,3
4,58.86,0.7,0,0,1.35,0.62,1
4,37.31,0.57,0,0,0.63,0.44,1
6,34.93,0.85,0,2552,1.14,0.79,2
4,50.2,1.45,0,607,1.1,1.36,3
4,68.11,0.84,0,0,0.89,0.81,2
4,63.55,0.6,0,1500,1.1,0.44,1
4,37.75,0.7,0,0,0.94,0.42,2
4,59.55,0.87,0,0,0.56,0.78,3
4,42.13,0.43,0,2000,1.75,0.23,3
4,49.91,0.52,0,0,0.91,0.47,3
4,36.0,0.94,0,0,1.23,0.81,3
4,59.3,0.75,0,0,1.18,0.57,3
4,40.27,0.67,0,0,1.34,0.5,2
4,172.33,0.75,0,0,1.1,0.76,1
4,41.36,0.46,0,0,0.43,0.3,3
4,90.57,0.66,0,0,1.25,0.46,3
4,51.79,0.5,0,0,0.58,0.36,2
4,30.58,0.77,2,5877,1.22,0.63,1
4,51.92,0.74,0,0,1.07,0.66,3
4,103.4,1.24,0,0,1.25,1.13,3
4,37.61,0.46,1,100,1.77,0.24,2
4,32.93,0.55,0,0,1.18,0.42,3
4,36.08,0.8,0,0,1.03,0.77,1
4,31.23,0.57,0,0,1.58,0.41,3
4,50.78,0.98,0,0,1.02,0.96,2
4,75.44,0.82,0,22575,1.18,0.69,3
4,86.0,0.59,0,0,0.61,0.52,2
4,46.22,0.72,0,1560,0.36,0.74,1
4,26.44,0.75,0,0,0.9,0.78,2
4,40.27,0.65,2,0,1.29,0.5,3
4,48.75,0.63,1,0,1.12,0.49,2
4,116.25,0.72,0,0,1.12,0.68,2
4,63.0,0.57,0,0,1.33,0.43,3
6,63.89,0.76,0,1768,1.22,0.6,3
4,48.2,0.62,0,0,1.01,0.42,1
4,30.12,0.62,0,2337,1.3,0.48,3
4,40.59,0.62,1,1500,1.47,0.42,3
4,56.17,0.91,0,0,0.98,0.91,3
4,32.94,0.62,0,0,2.39,0.51,3
4,94.0,0.63,0,0,1.3,0.45,3
4,44.08,0.72,0,0,1.15,0.62,3
4,37.82,0.71,0,0,1.25,0.57,3
4,60.22,0.62,1,500,0.97,0.44,1
4,51.71,0.79,0,2092,0.86,0.77,1
4,51.0,0.61,0,1337,1.37,0.4,2
4,116.83,0.89,0,0,1.13,0.95,1
4,49.64,0.54,0,0,1.4,0.32,1
4,26.14,0.48,0,0,1.06,0.47,1
4,43.17,0.85,0,0,1.12,0.76,3
4,60.22,0.75,0,0,1.08,0.59,3
4,47.29,0.77,0,0,0.88,0.76,3
4,60.88,0.88,0,0,0.92,0.83,2
4,60.67,0.71,0,500,1.08,0.56,1
4,37.08,0.6,1,5030,1.5,0.4,3
4,99.71,1.03,0,0,0.95,0.93,3
4,44.15,0.73,0,0,0.94,0.67,3
4,35.94,0.88,2,568,1.12,0.88,3
4,39.85,0.65,0,0,1.04,0.51,1
4,57.86,0.65,2,0,0.88,0.67,3
4,52.62,0.74,0,0,1.02,0.66,2
4,61.88,0.55,0,0,1.29,0.38,3
4,78.6,0.67,0,1608,0.71,0.67,1
4,41.33,0.5,0,1164,1.77,0.37,3
4,49.67,0.88,1,0,0.81,0.91,3
4,29.67,0.64,0,0,0.59,0.48,1
4,73.0,0.7,0,0,0.97,0.55,2
4,137.2,1.23,0,0,0.91,1.17,3
4,63.2,0.7,0,0,1.22,0.56,2
4,64.45,0.82,0,0,0.82,0.84,3
4,21.0,0.75,0,0,0.93,0.61,1
4,38.4,0.51,1,0,0.97,0.49,1
4,87.0,0.87,0,15904,0.79,0.87,3
4,40.5,0.54,0,0,0.96,0.44,3
4,35.89,0.69,0,0,1.11,0.61,1
4,37.92,0.73,0,1784,0.87,0.59,1
4,51.5,0.55,0,0,1.59,0.34,3
4,41.17,0.63,0,0,1.19,0.52,3
4,62.56,0.94,0,0,1.16,0.85,1
4,66.0,0.6,0,0,1.38,0.4,3
4,44.73,0.68,0,162,1.32,0.51,3
4,62.75,0.91,1,0,1.46,0.84,3
4,68.8,0.69,0,0,1.15,0.64,1
4,49.58,0.65,0,0,1.33,0.54,3
4,49.22,0.59,1,0,1.2,0.46,3
4,36.8,0.56,0,5413,1.5,0.38,3
4,43.0,0.67,0,0,0.89,0.63,3
4,75.12,0.53,0,0,0.86,0.36,3
4,46.14,0.61,0,0,1.36,0.45,3
4,140.0,0.7,0,0,1.0,0.55,2
4,37.83,0.6,0,0,1.35,0.39,2
4,33.0,0.94,1,4323,0.98,0.9,3
4,48.5,0.6,0,0,0.95,0.51,3
4,33.56,0.71,0,363,1.24,0.6,3
4,57.17,0.88,0,0,0.6,0.9,2
4,38.45,0.78,0,0,0.9,0.7,1
4,44.93,0.71,0,9831,1.24,0.56,2
4,65.5,0.85,0,0,0.85,0.84,3
4,49.18,0.67,0,0,0.97,0.63,3
4,38.36,0.62,0,0,1.25,0.47,2
4,27.18,0.8,0,0,0.08,0.73,3
4,49.44,0.9,0,0,0.94,0.93,3
4,69.75,0.48,0,2099,1.39,0.27,1
4,74.33,0.52,0,6463,1.11,0.34,2
4,50.44,0.74,1,0,0.91,0.71,3
4,42.8,0.62,1,2887,1.05,0.51,1
4,34.29,0.79,0,0,0.74,0.74,3
4,56.1,0.75,0,0,0.91,0.71,3
4,54.0,0.39,0,0,1.03,0.28,1
4,35.47,0.7,0,0,1.34,0.69,3
4,48.3,0.55,0,0,1.19,0.35,2
4,88.14,0.81,0,0,1.05,0.68,1
4,61.86,0.58,0,0,1.27,0.4,2
4,58.1,0.58,0,30117,1.45,0.37,1
4,39.33,0.69,0,0,2.86,0.37,3
4,57.55,0.78,1,0,1.07,0.72,2
4,62.64,0.62,0,0,1.08,0.43,3
4,43.54,0.52,0,1500,2.34,0.3,3
4,63.27,0.66,0,0,1.37,0.56,1
4,62.11,0.79,0,0,0.93,0.79,3
4,55.0,0.66,0,4619,1.13,0.57,3
4,59.56,0.93,0,0,1.08,0.84,3
4,81.29,0.7,0,0,1.17,0.51,3
4,61.3,0.61,0,0,1.28,0.43,3
4,83.29,0.63,0,0,1.13,0.46,3
4,62.7,0.62,0,0,0.46,0.39,3
4,47.3,0.82,0,1000,0.87,0.75,2
4,47.17,0.65,0,0,1.18,0.55,2
4,35.27,0.65,0,0,0.18,0.51,3
4,71.5,0.84,0,0,0.98,0.72,1
4,95.5,0.79,0,0,0.55,0.71,3
4,85.14,0.76,0,0,1.05,0.61,3
4,60.33,0.72,0,0,1.14,0.63,1
4,51.91,0.68,1,5000,1.32,0.47,1
4,78.57,0.72,0,0,1.48,0.42,3
4,68.8,0.73,0,0,1.26,0.53,2
4,39.4,0.76,0,0,0.96,0.74,3
4,42.9,0.7,0,0,1.02,0.58,3
4,53.86,0.87,0,0,0.95,0.72,1
4,109.25,0.9,0,0,0.67,0.85,2
4,59.0,0.77,0,0,1.51,0.52,3
4,83.14,0.64,0,0,1.18,0.44,3
4,44.4,0.97,1,700,1.09,0.9,3
4,36.67,0.62,1,1270,1.18,0.46,1
4,41.09,0.71,0,210,0.88,0.68,1
4,77.86,0.71,1,100,1.01,0.67,3
4,77.89,0.72,0,0,0.91,0.62,3
4,26.23,0.66,0,0,0.58,0.51,1
4,57.67,0.64,1,0,0.72,0.47,1
4,55.23,0.74,1,0,0.96,0.74,3
4,33.4,0.69,0,0,1.13,0.59,1
4,82.38,0.7,0,160,1.39,0.45,3
4,74.67,0.55,0,0,1.1,0.4,2
4,77.43,0.69,0,8151,0.77,0.63,3
4,46.36,0.56,0,0,1.1,0.44,2
4,22.67,0.92,0,0,1.02,0.94,1
4,44.29,0.51,0,0,1.2,0.35,3
4,48.91,0.58,0,0,0.1,0.39,3
4,45.83,0.5,0,0,0.78,0.37,3
4,38.5,0.7,0,0,0.76,0.67,1
4,27.33,0.63,0,0,0.98,0.49,3
4,69.17,0.9,0,0,0.93,0.89,2
4,73.67,0.69,0,0,1.37,0.49,3
4,37.75,0.61,0,0,1.0,0.55,3
4,92.0,1.12,0,0,0.86,1.1,3
4,44.36,0.69,0,1880,1.12,0.57,2
4,53.69,0.69,0,0,1.15,0.6,2
4,62.71,0.61,0,0,1.27,0.45,2
4,45.33,0.75,0,0,1.31,0.62,3
4,51.45,0.62,0,0,1.04,0.59,3
4,66.62,0.74,0,0,1.22,0.53,3
4,34.94,0.53,0,0,1.54,0.35,3
4,30.43,0.82,0,0,0.44,0.9,1
4,63.9,0.66,0,0,1.27,0.49,2
4,33.38,0.8,0,0,0.28,0.67,1
4,43.64,0.78,0,2007,1.05,0.7,3
4,70.4,0.74,0,0,0.99,0.53,3
4,142.0,0.56,0,0,1.05,0.39,3
4,40.4,0.74,0,0,0.97,0.62,1
4,49.54,0.62,0,0,1.76,0.44,3
4,68.33,0.85,0,0,0.29,0.78,3
4,78.67,0.81,0,0,0.87,0.77,1
4,38.08,0.89,0,0,1.04,0.95,3
4,51.36,0.58,0,100,1.2,0.45,2
4,54.5,0.74,0,0,0.96,0.64,3
4,43.56,0.76,0,0,1.08,0.65,3
4,46.93,0.78,0,0,1.14,0.71,2
4,63.0,0.44,2,0,1.07,0.33,3
4,39.6,0.5,0,0,1.7,0.27,2
4,41.92,0.57,0,0,1.19,0.45,3
4,49.6,0.68,0,0,0.99,0.58,2
4,142.6,0.74,2,3807,0.91,0.81,3
4,36.71,0.8,0,217,0.94,0.76,3
4,59.55,0.59,1,7172,1.61,0.34,3
4,47.6,0.58,0,0,1.6,0.29,1
4,35.0,0.67,0,0,1.35,0.63,1
4,78.78,0.73,0,0,1.01,0.65,3
4,56.0,0.77,0,27926,0.61,0.65,1
4,64.4,0.82,0,1500,0.52,0.79,1
4,56.71,0.77,0,1630,1.03,0.81,1
4,105.0,0.67,0,0,1.01,0.57,2
4,103.0,0.55,0,0,1.27,0.36,1
4,53.5,0.58,0,0,1.17,0.43,3
4,30.36,0.74,0,0,0.98,0.69,3
4,48.0,0.67,0,0,1.12,0.46,2
4,63.89,0.77,0,0,0.25,0.66,3
4,49.08,0.52,0,13699,1.44,0.35,3
4,72.67,0.61,0,492,1.23,0.41,3
4,40.91,0.55,0,0,1.4,0.35,3
4,59.62,0.98,0,0,1.07,0.95,3
4,49.36,0.74,0,0,1.14,0.59,3
4,54.25,0.69,0,0,0.8,0.52,2
4,29.67,0.99,0,0,1.19,0.88,1
4,62.38,0.86,0,0,1.11,0.74,3
4,71.11,0.72,0,0,0.95,0.69,2
4,47.14,0.7,1,9419,1.18,0.66,2
4,40.11,0.47,0,0,1.8,0.25,3
4,69.83,0.88,0,0,0.98,0.81,1
4,51.75,0.89,0,0,1.06,0.86,2
4,32.75,0.57,0,0,1.28,0.42,3
4,42.9,0.83,0,0,0.99,0.81,1
4,58.55,0.63,0,2007,1.11,0.48,2
4,75.62,0.78,0,0,0.87,0.78,2
4,65.11,0.62,0,0,1.34,0.42,3
4,39.5,0.93,0,0,1.56,0.84,2
4,55.0,0.71,0,0,1.03,0.7,1
4,40.58,0.7,0,0,1.3,0.51,1
4,28.85,0.63,0,625,0.25,0.54,3
4,68.5,0.8,0,800,0.35,0.65,1
4,52.89,0.58,0,1423,0.71,0.51,3
4,83.6,0.7,1,0,0.88,0.63,3
4,34.83,0.83,0,0,1.4,0.91,2
4,141.0,0.92,0,0,1.02,0.78,3
4,57.83,0.56,0,0,1.31,0.4,2
4,47.38,0.66,0,0,1.11,0.56,1
4,71.1,0.76,0,400,1.48,0.6,2
4,44.55,0.67,0,0,0.62,0.62,2
4,43.38,0.57,0,1500,1.17,0.39,3
4,24.6,0.7,0,0,1.36,0.63,3
4,83.5,1.27,0,0,2.45,1.05,3
4,66.5,0.77,2,1500,1.03,0.66,3
4,107.0,1.46,0,0,0.9,1.36,3
4,36.75,0.74,0,0,1.07,0.59,1
4,35.5,1.03,0,5077,1.0,1.13,2
4,33.92,0.78,0,5156,0.96,0.73,2
4,32.4,0.76,0,0,0.91,0.66,1
4,79.71,0.85,0,0,1.17,0.71,3
4,40.42,0.51,0,0,1.65,0.33,3
4,79.86,0.53,0,492,0.87,0.43,3
4,48.36,0.9,1,3645,0.57,0.84,3
4,92.83,0.68,2,940,1.23,0.48,3
4,50.67,0.78,0,0,0.81,0.8,3
4,17.88,0.94,4,0,1.07,0.87,2
4,47.4,0.79,0,0,0.39,0.71,3
4,39.82,0.73,0,0,1.15,0.64,3
4,46.0,0.54,1,0,1.54,0.34,1
4,123.75,0.7,0,1462,1.43,0.5,1
4,103.83,0.97,1,0,0.63,0.9,3
4,59.9,0.61,0,0,0.45,0.55,2
4,69.71,0.79,1,2742,1.05,0.72,3
4,42.25,0.54,0,0,1.44,0.31,3
4,39.93,0.78,0,0,0.64,0.63,3
4,27.17,0.77,1,0,1.66,0.8,3
4,55.44,0.82,2,0,0.94,0.8,3
4,61.36,0.55,0,0,1.22,0.33,3
4,59.82,0.94,0,0,0.97,0.96,3
4,28.06,0.56,0,0,1.32,0.37,2
4,105.2,0.81,0,9708,0.95,0.76,2
4,72.57,0.82,0,0,0.65,0.69,1
4,51.4,0.56,0,100,1.07,0.47,1
4,26.65,0.65,0,100,3.64,0.48,3
4,51.73,0.73,0,0,1.09,0.61,1
4,73.0,0.86,0,0,0.73,0.89,2
4,50.25,0.57,0,0,1.41,0.39,2
4,69.38,0.78,0,1971,0.85,0.73,2
4,33.78,0.38,2,1500,1.31,0.29,3
4,39.56,0.62,0,500,1.3,0.45,2
4,95.0,0.72,0,0,0.8,0.65,3
4,47.71,0.84,0,0,0.88,0.76,1
4,20.83,0.4,2,1700,2.01,0.23,3
4,25.5,0.57,0,7519,1.54,0.37,1
4,82.62,0.45,0,0,0.85,0.44,1
4,39.75,0.55,0,0,1.33,0.41,2
4,44.93,0.5,0,0,1.72,0.3,3
4,38.93,0.74,0,300,1.14,0.62,2
4,96.8,0.73,0,824,1.02,0.71,3
4,27.54,0.75,0,0,0.84,0.75,2
4,43.17,0.98,3,0,0.91,0.8,2
4,34.35,0.64,4,7010,1.42,0.43,3
4,18.83,0.85,0,0,1.28,0.89,2
4,50.11,0.66,2,800,1.24,0.45,3
4,43.7,0.71,3,0,1.04,0.62,2
4,77.33,0.8,0,0,0.54,0.77,3
4,37.56,0.51,0,0,1.71,0.28,2
4,37.08,0.65,0,0,1.34,0.46,3
4,60.71,0.5,0,0,2.44,0.22,3
